Allele	BestAln	percScore
A_31:89	A_33:131	0.7
A_31:90	A_31:01	0.773
A_31:91	A_31:02	0.764
A_31:92	A_31:01	0.773
A_31:93	A_31:01	0.764
A_31:94	A_31:01	0.764
A_31:95	A_31:01	0.819
A_31:96	A_31:01	0.739
A_31:97	A_31:136	0.721
A_31:98	A_31:01	0.721
A_31:99	A_31:12	0.764
A_31:100	A_31:01	0.739
A_31:101	A_31:01	0.764
A_31:102	A_31:01	0.773
A_31:103	A_31:01	0.75
A_31:104	A_31:01	0.773
A_31:105	A_31:01	0.75
A_31:107	A_31:01	0.739
A_31:108	A_31:01	0.889
A_31:109	A_31:02	0.731
A_31:110	A_31:01	0.75
A_31:112	A_31:01	0.773
A_31:113	A_31:01	0.773
A_31:115	A_31:01	0.703
A_31:120	A_31:01	0.773
A_31:121	A_31:01	0.764
A_31:122	A_31:01	0.75
A_31:123	A_31:193	0.773
A_31:124	A_31:01	0.773
A_31:125	A_31:01	0.942
A_31:126	A_31:01	0.04
A_31:127	A_31:40	0.75
A_31:128	A_31:01	0.942
A_31:129	A_31:01	0.7
A_31:130	A_31:01	0.781
A_31:131	A_31:01	0.03
A_31:140	A_31:01	0.703
A_31:141	A_26:181	0.004
A_31:149	A_31:114	0.063
A_31:150	A_31:01	0.791
A_31:151	A_31:01	0.942
A_31:154	A_31:01	0.773
A_31:158	A_02:243	0.011
A_31:161	A_31:01	0.781
A_31:183	A_31:01	0.781
A_31:184	A_01:88	0.003
A_31:188	A_31:172	0.066
A_31:195	A_31:142	0.75
A_31:196	A_31:01	0.942
A_31:197	A_31:01	0.942
A_31:198	A_31:01	0.942
A_31:199	A_31:01	0.942
A_31:200	A_01:299	0.337
A_31:201	A_31:01	0.071
A_31:202	A_29:14	0.018
A_31:203	A_31:01	0.889
A_31:204	A_31:01	0.878
A_31:205	A_31:01	0.867
A_31:206	A_31:01	0.764
A_31:207	A_31:01	0.889
A_31:208	A_31:01	0.942
A_31:209	A_31:01	0.942
A_31:210	A_31:01	0.898
A_31:211	A_31:01	0.848
A_31:212	A_31:01	0.942
A_31:213	A_31:01	0.898
A_31:214	A_31:01	0.922
A_31:215	A_31:01	0.942
A_31:216	A_31:01	0.878
A_31:217	A_31:01	0.721
A_31:218	A_31:01	0.889
A_31:219	A_31:01	0.837
A_31:220	A_31:193	0.922
A_32:09	A_32:33	0.715
A_32:10	A_32:118	0.781
A_32:12	A_32:33	0.811
A_32:13	A_32:33	0.687
A_32:14	A_32:33	0.773
A_32:16	A_32:33	0.773
A_32:18	A_32:33	0.837
A_32:19	A_32:01	0.076
A_32:20	A_32:33	0.802
A_32:21	A_32:33	0.781
A_32:22	A_32:02	0.802
A_32:23	A_32:33	0.811
A_32:25	A_32:33	0.811
A_32:27	A_03:08	0.028
A_32:28	A_32:33	0.802
A_32:29	A_32:33	0.773
A_32:30	A_32:33	0.811
A_32:32	A_32:33	0.773
A_32:34	A_32:01	0.908
A_32:35	A_32:33	0.819
A_32:36	A_32:33	0.802
A_32:37	A_32:33	0.773
A_32:38	A_32:33	0.802
A_32:39	A_32:33	0.811
A_32:40	A_32:33	0.773
A_32:41	A_32:33	0.791
A_32:42	A_32:07	0.791
A_32:45	A_32:26	0.062
A_32:47	A_32:33	0.791
A_32:48	A_32:26	0.047
A_32:49	A_32:33	0.802
A_32:50	A_32:33	0.721
A_32:51	A_32:33	0.791
A_32:52	A_32:33	0.811
A_32:53	A_32:33	0.857
A_32:56	A_26:20	0.019
A_32:57	A_32:33	0.781
A_32:58	A_32:33	0.781
A_32:59	A_32:33	0.802
A_32:61	A_32:01	0.954
A_32:63	A_32:145	0.802
A_32:64	A_32:33	0.827
A_32:65	A_32:01	0.908
A_32:66	A_32:33	0.837
A_32:67	A_32:33	0.811
A_32:68	A_32:01	0.954
A_32:70	A_32:33	0.721
A_32:71	A_32:33	0.827
A_32:72	A_32:33	0.811
A_32:73	A_32:33	0.811
A_32:74	A_32:33	0.857
A_32:75	A_32:33	0.819
A_32:76	A_32:46	0.837
A_32:77	A_32:33	0.764
A_32:78	A_32:33	0.781
A_32:79	A_32:05	0.791
A_32:80	A_32:33	0.802
A_32:81	A_32:33	0.715
A_32:82	A_32:33	0.802
A_32:83	A_32:33	0.811
A_32:84	A_32:33	0.802
A_32:85	A_32:33	0.811
A_32:87	A_32:33	0.827
A_32:88	A_32:33	0.791
A_32:89	A_32:33	0.731
A_32:90	A_32:01	0.908
A_32:91	A_02:829	0.811
A_32:92	A_32:01	0.898
A_32:95	A_32:33	0.802
A_32:96	A_32:33	0.802
A_32:99	A_32:33	0.773
A_32:100	A_32:33	0.811
A_32:108	A_32:33	0.811
A_32:112	A_32:01	0.034
A_32:117	A_32:01	0.954
A_32:120	A_32:33	0.811
A_32:123	A_32:33	0.819
A_32:126	A_03:08	0.029
A_32:127	A_32:33	0.819
A_32:130	A_03:103	0.027
A_32:132	A_32:01	0.042
A_32:133	A_32:44	0.084
A_32:135	A_03:369	0.006
A_32:152	A_25:39	0.791
A_32:153	A_32:33	0.764
A_32:154	A_32:01	0.954
A_32:155	A_32:01	0.954
A_32:156	A_32:01	0.922
A_32:157	A_32:01	0.889
A_32:158	A_32:01	0.827
A_32:159	A_32:01	0.889
A_32:160	A_32:01	0.05
A_32:161	A_32:01	0.954
A_32:162	A_32:01	0.954
A_32:163	A_32:01	0.889
A_32:164	A_32:01	0.889
A_32:165	A_32:97	0.878
A_32:166	A_32:01	0.819
A_32:167	A_02:02	0.011
A_32:168	A_32:01	0.954
A_32:169	A_32:01	0.889
A_32:170	A_32:01	0.922
A_32:171	A_32:01	0.908
A_32:172	A_32:01	0.954
A_32:173	A_32:01	0.908
A_32:174	A_32:01	0.908
A_33:06	A_33:40	0.819
A_33:09	A_33:08	0.878
A_33:10	A_33:40	0.687
A_33:11	A_33:40	0.802
A_33:12	A_33:40	0.781
A_33:13	A_33:40	0.677
A_33:14	A_33:40	0.811
A_33:15	A_33:40	0.857
A_33:17	A_33:40	0.819
A_33:18	A_33:40	0.811
A_33:19	A_24:129	0.625
A_33:20	A_33:40	0.802
A_33:21	A_33:40	0.667
A_33:22	A_33:40	0.764
A_33:23	A_33:40	0.781
A_33:24	A_33:40	0.721
A_33:25	A_33:40	0.857
A_33:26	A_33:40	0.781
A_33:27	A_33:01	0.781
A_33:28	A_33:40	0.731
A_33:29	A_33:40	0.791
A_33:30	A_33:40	0.764
A_33:31	A_33:03	0.942
A_33:32	A_33:01	0.773
A_33:33	A_33:40	0.791
A_33:34	A_33:01	0.781
A_33:35	A_33:40	0.837
A_33:36	A_33:40	0.773
A_33:37	A_33:40	0.715
A_33:39	A_33:40	0.857
A_33:41	A_33:40	0.791
A_33:42	A_33:40	0.819
A_33:43	A_33:40	0.773
A_33:44	A_33:40	0.857
A_33:45	A_33:40	0.715
A_33:46	A_33:40	0.811
A_33:47	A_33:40	0.781
A_33:48	A_33:40	0.715
A_33:50	A_33:01	0.739
A_33:51	A_33:40	0.791
A_33:52	A_33:40	0.764
A_33:53	A_33:08	0.667
A_33:54	A_33:40	0.773
A_33:55	A_33:40	0.791
A_33:56	A_33:40	0.802
A_33:57	A_33:40	0.764
A_33:58	A_33:40	0.75
A_33:59	A_33:150	0.819
A_33:60	A_33:40	0.819
A_33:61	A_33:40	0.802
A_33:62	A_33:40	0.811
A_33:63	A_33:40	0.802
A_33:64	A_33:01	0.739
A_33:66	A_33:40	0.811
A_33:67	A_33:01	0.781
A_33:68	A_33:01	0.764
A_33:70	A_33:40	0.773
A_33:71	A_33:40	0.811
A_33:72	A_33:40	0.811
A_33:73	A_33:03	0.942
A_33:74	A_33:40	0.857
A_33:75	A_33:40	0.791
A_33:76	A_33:03	0.898
A_33:77	A_33:03	0.942
A_33:78	A_33:03	0.867
A_33:79	A_33:03	0.837
A_33:80	A_33:01	0.05
A_33:81	A_33:03	0.898
A_33:82	A_33:03	0.942
A_33:83	A_33:03	0.942
A_33:84	A_33:03	0.942
A_33:85	A_33:03	0.942
A_33:86	A_33:40	0.791
A_33:87	A_33:40	0.802
A_33:88	A_33:40	0.811
A_33:89	A_33:01	0.781
A_33:90	A_33:40	0.781
A_33:91	A_33:01	0.739
A_33:92	A_33:01	0.781
A_33:93	A_33:40	0.811
A_33:94	A_33:155	0.827
A_33:95	A_33:40	0.802
A_33:96	A_33:40	0.058
A_33:97	A_33:40	0.773
A_33:98	A_33:40	0.715
A_33:99	A_33:40	0.811
A_33:100	A_33:40	0.715
A_33:101	A_33:40	0.827
A_33:102	A_33:40	0.791
A_33:103	A_33:40	0.827
A_33:104	A_33:40	0.731
A_33:106	A_33:40	0.764
A_33:107	A_33:40	0.811
A_33:108	A_33:40	0.791
A_33:110	A_33:40	0.811
A_33:111	A_33:01	0.827
A_33:112	A_33:40	0.791
A_33:113	A_33:40	0.802
A_33:114	A_33:40	0.764
A_33:115	A_33:40	0.811
A_33:117	A_33:40	0.781
A_33:118	A_33:40	0.811
A_33:119	A_33:40	0.819
A_33:120	A_33:40	0.802
A_33:123	A_33:179	0.036
A_33:124	A_33:121	0.908
A_33:126	A_33:40	0.811
A_33:127	A_33:142	0.819
A_33:128	A_33:40	0.802
A_33:129	A_33:01	0.949
A_33:130	A_33:40	0.811
A_33:132	A_33:40	0.715
A_33:133	A_33:40	0.791
A_33:135	A_33:40	0.802
A_33:138	A_33:40	0.773
A_33:139	A_33:40	0.791
A_33:140	A_33:01	0.057
A_33:143	A_33:01	0.049
A_33:144	A_33:40	0.811
A_33:154	A_33:40	0.034
A_33:156	A_33:03	0.942
A_33:157	A_33:01	0.949
A_33:158	A_33:40	0.773
A_33:173	A_33:03	0.878
A_33:174	A_33:03	0.942
A_33:175	A_33:03	0.644
A_33:176	A_33:01	0.071
A_33:184	A_33:40	0.684
A_33:186	A_33:40	0.802
A_33:189	A_33:40	0.802
A_33:194	A_33:01	0.061
A_33:198	A_33:01	0.063
A_33:200	A_33:40	0.827
A_33:209	A_33:40	0.857
A_33:211	A_33:40	0.811
A_33:213	A_33:01	0.04
A_33:214	A_33:40	0.811
A_33:215	A_33:03	0.857
A_33:216	A_33:03	0.878
A_33:217	A_33:40	0.819
A_33:218	A_33:03	0.942
A_33:219	A_33:03	0.942
A_33:220	A_33:03	0.942
A_33:221	A_33:01	0.949
A_33:222	A_33:03	0.942
A_33:223	A_33:03	0.837
A_33:224	A_33:01	0.898
A_33:225	A_33:03	0.867
A_33:226	A_33:01	0.889
A_33:227	A_33:196	0.867
A_33:228	A_33:03	0.942
A_33:229	A_33:01	0.053
A_33:230	A_33:03	0.507
A_33:231	A_33:01	0.878
A_33:232	A_33:01	0.949
A_33:233	A_33:03	0.867
A_33:234	A_33:03	0.942
A_33:235	A_33:03	0.942
A_33:236	A_33:01	0.949
A_33:237	A_33:01	0.949
A_33:238	A_33:03	0.857
A_33:239	A_33:03	0.942
A_33:240	A_33:212	0.922
A_33:241	A_33:03	0.848
A_33:242	A_33:03	0.942
A_34:03	A_34:02	0.931
A_34:04	A_34:02	0.773
A_34:06	A_66:43	0.837
A_34:07	A_34:02	0.819
A_34:09	A_34:02	0.781
A_34:10	A_34:02	0.048
A_34:11	A_34:01	0.908
A_34:12	A_34:01	0.867
A_34:13	A_34:02	0.802
A_34:15	A_34:02	0.773
A_34:16	A_34:01	0.857
A_34:17	A_34:01	0.908
A_34:26	A_34:02	0.97
A_34:27	A_34:01	0.97
A_34:28	A_34:02	0.931
A_34:29	A_02:06	0.016
A_34:30	A_34:02	0.047
A_34:31	A_34:01	0.987
A_36:02	A_36:01	0.931
A_36:05	A_36:01	0.802
A_36:13	A_36:01	0.97
A_43:02	A_43:01	0.998
A_43:03	A_43:01	0.979
A_66:04	A_66:01	0.931
A_66:05	A_26:20	0.942
A_66:06	A_66:33	0.819
A_66:07	A_66:01	0.942
A_66:08	A_66:01	0.97
A_66:09	A_66:01	0.954
A_66:10	A_66:01	0.781
A_66:11	A_66:01	0.942
A_66:12	A_66:01	0.898
A_66:14	A_66:01	0.931
A_66:15	A_26:20	0.878
A_66:16	A_66:02	0.922
A_66:18	A_66:01	0.922
A_66:19	A_66:33	0.837
A_66:20	A_66:01	0.931
A_66:21	A_66:02	0.922
A_66:22	A_66:01	0.931
A_66:23	A_34:19	0.908
A_66:25	A_66:02	0.931
A_66:26	A_66:43	0.584
A_66:27	A_11:10	0.034
A_66:28	A_66:03	0.998
A_66:39	A_66:03	0.057
A_66:44	A_66:01	0.994
A_66:45	A_66:01	0.994
A_66:46	A_66:01	0.998
A_66:47	A_66:01	0.994
A_68:04	A_68:03	0.867
A_68:09	A_68:121	0.791
A_68:11	A_01:88	0.003
A_68:13	A_68:66	0.97
A_68:14	A_68:10	0.857
A_68:18	A_25:53	0.015
A_68:26	A_68:121	0.635
A_68:27	A_68:02	0.995
A_68:28	A_68:02	0.837
A_68:32	A_68:121	0.898
A_68:33	A_68:121	0.931
A_68:34	A_68:02	0.931
A_68:38	A_68:121	0.878
A_68:39	A_68:121	0.898
A_68:41	A_68:121	0.878
A_68:42	A_68:121	0.857
A_68:43	A_68:01	0.97
A_68:44	A_68:02	0.889
A_68:45	A_68:29	0.961
A_68:47	A_68:121	0.878
A_68:48	A_68:02	0.908
A_68:49	A_68:02	0.063
A_68:51	A_68:02	0.908
A_68:52	A_68:121	0.837
A_68:53	A_68:02	0.908
A_68:56	A_68:121	0.857
A_68:57	A_68:121	0.889
A_68:58	A_68:121	0.857
A_68:59	A_68:21	0.063
A_68:60	A_68:02	0.931
A_68:61	A_68:54	0.949
A_68:62	A_68:02	0.908
A_68:63	A_68:204	0.791
A_68:64	A_68:02	0.908
A_68:65	A_68:121	0.731
A_68:68	A_68:121	0.857
A_68:69	A_68:121	0.878
A_68:70	A_68:121	0.837
A_68:72	A_68:121	0.878
A_68:73	A_68:121	0.781
A_68:74	A_68:02	0.931
A_68:75	A_68:30	0.837
A_68:76	A_68:121	0.898
A_68:77	A_68:02	0.898
A_68:78	A_68:02	0.889
A_68:79	A_68:121	0.848
A_68:80	A_68:02	0.931
A_68:81	A_68:02	0.942
A_68:82	A_68:02	0.889
A_68:83	A_68:121	0.908
A_68:84	A_68:46	0.867
A_68:85	A_68:121	0.878
A_68:86	A_68:02	0.931
A_68:87	A_68:121	0.878
A_68:88	A_68:07	0.867
A_68:89	A_68:121	0.827
A_68:90	A_68:03	0.889
A_68:91	A_68:121	0.878
A_68:93	A_68:121	0.878
A_68:94	A_02:99	0.014
A_68:95	A_68:121	0.827
A_68:96	A_68:01	0.986
A_68:97	A_68:02	0.942
A_68:98	A_68:121	0.878
A_68:100	A_68:121	0.848
A_68:102	A_68:121	0.878
A_68:103	A_68:121	0.878
A_68:104	A_68:06	0.931
A_68:106	A_68:121	0.878
A_68:107	A_68:01	0.976
A_68:108	A_68:01	0.97
A_68:109	A_68:03	0.811
A_68:110	A_68:02	0.942
A_68:111	A_68:121	0.878
A_68:112	A_68:37	0.837
A_68:115	A_68:113	0.584
A_68:116	A_68:121	0.878
A_68:117	A_68:12	0.819
A_68:118	A_68:121	0.878
A_68:119	A_68:25	0.878
A_68:120	A_68:21	0.043
A_68:122	A_68:121	0.878
A_68:123	A_68:24	0.819
A_68:124	A_68:02	0.889
A_68:125	A_68:02	0.922
A_68:126	A_68:121	0.837
A_68:127	A_68:121	0.848
A_68:128	A_68:02	0.931
A_68:129	A_68:50	0.819
A_68:131	A_68:12	0.715
A_68:132	A_68:121	0.878
A_68:133	A_68:121	0.867
A_68:134	A_68:121	0.731
A_68:135	A_68:121	0.878
A_68:136	A_68:46	0.837
A_68:137	A_68:01	0.949
A_68:141	A_68:121	0.848
A_68:142	A_02:99	0.02
A_68:145	A_68:121	0.848
A_68:146	A_68:121	0.867
A_68:147	A_68:02	0.931
A_68:149	A_68:121	0.898
A_68:150	A_68:121	0.857
A_68:151	A_68:121	0.857
A_68:157	A_68:08	0.781
A_68:159	A_68:01	0.811
A_68:160	A_68:02	0.931
A_68:161	A_68:121	0.848
A_68:162	A_68:121	0.857
A_68:165	A_68:121	0.878
A_68:166	A_68:121	0.827
A_68:170	A_68:02	0.949
A_68:171	A_68:21	0.07
A_68:173	A_68:121	0.857
A_68:174	A_68:02	0.889
A_68:179	A_68:121	0.837
A_68:181	A_68:01	0.073
A_68:182	A_66:02	0.038
A_68:199	A_68:21	0.077
A_68:203	A_66:02	0.039
A_68:205	A_68:99	0.064
A_68:210	A_11:325	0.024
A_68:213	A_02:06	0.018
A_68:216	A_02:774	0.003
A_68:236	A_25:53	0.008
A_68:240	A_68:121	0.878
A_68:245	A_68:01	0.047
A_68:251	A_01:362	0.01
A_68:255	A_68:05	0.898
A_68:263	A_68:01	0.986
A_68:266	A_02:766	0.017
A_68:267	A_02:61	0.022
A_68:268	A_68:01	0.986
A_68:269	A_11:10	0.031
A_68:270	A_68:01	0.986
A_68:271	A_68:113	0.827
A_68:272	A_68:02	0.998
A_68:273	A_68:01	0.986
A_68:274	A_68:02	0.998
A_68:275	A_68:02	0.998
A_68:276	A_68:01	0.827
A_68:277	A_68:01	0.986
A_68:278	A_68:02	0.998
A_68:279	A_68:01	0.954
A_68:280	A_68:01	0.942
A_68:281	A_02:06	0.019
A_68:282	A_68:01	0.974
A_68:283	A_68:01	0.942
A_68:284	A_68:01	0.949
A_68:285	A_68:01	0.97
A_68:286	A_68:183	0.922
A_68:287	A_68:01	0.986
A_68:288	A_68:01	0.986
A_68:289	A_68:01	0.986
A_68:290	A_68:01	0.974
A_68:291	A_68:02	0.995
A_68:292	A_25:53	0.007
A_68:293	A_11:50	0.635
A_68:294	A_68:262	0.984
A_68:295	A_68:222	0.979
A_68:296	A_68:01	0.954
A_68:297	A_68:01	0.986
A_68:298	A_68:01	0.986
A_68:299	A_68:02	0.995
A_68:300	A_68:01	0.961
A_69:02	A_69:01	0.837
A_69:03	A_69:01	0.837
A_69:09	A_69:01	0.773
A_74:04	A_02:65	0.75
A_74:05	A_74:16	0.827
A_74:07	A_74:01	0.898
A_74:08	A_74:16	0.811
A_74:10	A_74:41	0.781
A_74:12	A_74:16	0.615
A_74:13	A_74:16	0.811
A_74:14	A_02:164	0.013
A_74:15	A_74:16	0.819
A_74:17	A_74:16	0.837
A_74:18	A_74:16	0.791
A_74:19	A_74:16	0.848
A_74:20	A_74:16	0.819
A_74:21	A_02:65	0.961
A_74:22	A_74:16	0.791
A_74:23	A_74:16	0.827
A_74:24	A_74:16	0.827
A_74:26	A_74:16	0.827
A_74:27	A_74:16	0.827
A_74:32	A_74:03	0.05
A_74:42	A_74:41	0.781
A_74:43	A_74:01	0.878
A_74:44	A_74:01	0.867
A_80:02	A_80:01	0.687
A_80:03	A_80:01	0.739
A_80:08	A_80:01	0.931
A_80:09	A_80:01	0.056
B_07:02	B_07:02	1
B_07:03	B_07:03	1
B_07:04	B_07:04	1
B_07:05	B_07:05	1
B_07:06	B_07:06	1
B_07:07	B_07:07	1
B_07:08	B_07:08	1
B_07:09	B_07:09	1
B_07:10	B_07:10	1
B_07:12	B_07:12	1
B_07:13	B_07:13	1
B_07:14	B_07:14	1
B_07:15	B_07:15	1
B_07:16	B_07:16	1
B_07:18	B_07:18	1
B_07:20	B_07:20	1
B_07:22	B_07:22	1
B_07:26	B_07:26	1
B_07:31	B_07:31	1
B_07:33	B_07:33	1
B_07:36	B_07:36	1
B_07:37	B_07:37	1
B_07:38	B_07:38	1
B_07:41	B_07:41	1
B_07:42	B_07:42	1
B_07:47	B_07:47	1
B_07:48	B_07:48	1
B_07:50	B_07:50	1
B_07:51	B_07:51	1
B_07:53	B_07:53	1
B_07:57	B_07:57	1
B_07:68	B_07:68	1
B_07:69	B_07:69	1
B_07:75	B_07:75	1
B_07:77	B_07:77	1
B_07:86	B_07:86	1
B_07:92	B_07:92	1
B_07:100	B_07:100	1
B_07:103	B_07:103	1
B_07:104	B_07:104	1
B_07:114	B_07:114	1
B_07:125	B_07:125	1
B_07:128	B_07:128	1
B_07:129	B_07:129	1
B_07:139	B_07:139	1
B_07:147	B_07:147	1
B_07:156	B_07:156	1
B_07:158	B_07:158	1
B_07:188	B_07:188	1
B_07:209	B_07:209	1
B_07:216	B_07:216	1
B_07:218	B_07:218	1
B_07:229	B_07:229	1
B_07:237	B_07:237	1
B_07:241	B_07:241	1
B_07:252	B_07:252	1
B_07:253	B_07:253	1
B_07:254	B_07:254	1
B_07:255	B_07:255	1
B_07:261	B_07:261	1
B_07:264	B_07:264	1
B_07:271	B_07:271	1
B_07:276	B_07:276	1
B_07:277	B_07:277	1
B_07:282	B_07:282	1
B_07:284	B_07:284	1
B_07:286	B_07:286	1
B_07:291	B_07:291	1
B_07:294	B_07:294	1
B_07:295	B_07:295	1
B_07:297	B_07:297	1
B_07:298	B_07:298	1
B_07:299	B_07:299	1
B_07:300	B_07:300	1
B_07:303	B_07:303	1
B_07:304	B_07:304	1
B_07:306	B_07:306	1
B_07:307	B_07:307	1
B_07:308	B_07:308	1
B_07:309	B_07:309	1
B_07:310	B_07:310	1
B_07:311	B_07:311	1
B_07:312	B_07:312	1
B_07:313	B_07:313	1
B_07:314	B_07:314	1
B_07:319	B_07:319	1
B_07:320	B_07:320	1
B_07:321	B_07:321	1
B_07:323	B_07:323	1
B_07:324	B_07:324	1
B_07:326	B_07:326	1
B_07:327	B_07:327	1
B_07:328	B_07:328	1
B_07:329	B_07:329	1
B_07:331	B_07:331	1
B_07:332	B_07:332	1
B_07:333	B_07:333	1
B_07:334	B_07:334	1
B_07:335	B_07:335	1
B_07:336	B_07:336	1
B_07:337	B_07:337	1
B_07:338	B_07:338	1
B_07:339	B_07:339	1
B_07:340	B_07:340	1
B_07:341	B_07:341	1
B_07:342	B_07:342	1
B_07:344	B_07:344	1
B_07:345	B_07:345	1
B_07:346	B_07:346	1
B_07:347	B_07:347	1
B_07:348	B_07:348	1
B_07:349	B_07:349	1
B_07:350	B_07:350	1
B_07:352	B_07:352	1
B_07:353	B_07:353	1
B_07:354	B_07:354	1
B_07:355	B_07:355	1
B_07:356	B_07:356	1
B_07:357	B_07:357	1
B_07:358	B_07:358	1
B_07:359	B_07:359	1
B_07:360	B_07:360	1
B_07:361	B_07:361	1
B_07:362	B_07:362	1
B_07:363	B_07:363	1
B_07:364	B_07:364	1
B_07:365	B_07:365	1
B_07:366	B_07:366	1
B_07:368	B_07:368	1
B_07:369	B_07:369	1
B_07:370	B_07:370	1
B_07:371	B_07:371	1
B_07:372	B_07:372	1
B_07:375	B_07:375	1
B_07:377	B_07:377	1
B_07:378	B_07:378	1
B_07:379	B_07:379	1
B_07:380	B_07:380	1
B_07:381	B_07:381	1
B_07:382	B_07:382	1
B_07:383	B_07:383	1
B_07:384	B_07:384	1
B_07:385	B_07:385	1
B_07:387	B_07:387	1
B_07:388	B_07:388	1
B_07:389	B_07:389	1
B_07:390	B_07:390	1
B_07:391	B_07:391	1
B_07:392	B_07:392	1
B_07:393	B_07:393	1
B_07:394	B_07:394	1
B_07:395	B_07:395	1
B_07:396	B_07:396	1
B_07:397	B_07:397	1
B_07:398	B_07:398	1
B_07:399	B_07:399	1
B_07:400	B_07:400	1
B_07:401	B_07:401	1
B_07:402	B_07:402	1
B_07:403	B_07:403	1
B_07:404	B_07:404	1
B_07:405	B_07:405	1
B_07:406	B_07:406	1
B_07:407	B_07:407	1
B_07:408	B_07:408	1
B_07:409	B_07:409	1
B_07:410	B_07:410	1
B_07:411	B_07:411	1
B_07:412	B_07:412	1
B_07:413	B_07:413	1
B_07:414	B_07:414	1
B_07:416	B_07:416	1
B_07:418	B_07:418	1
B_07:419	B_07:419	1
B_07:421	B_07:421	1
B_07:422	B_07:422	1
B_07:423	B_07:423	1
B_08:01	B_08:01	1
B_08:02	B_08:02	1
B_08:09	B_08:09	1
B_08:12	B_08:12	1
B_08:18	B_08:18	1
B_08:20	B_08:20	1
B_08:23	B_08:23	1
B_08:26	B_08:26	1
B_08:29	B_08:29	1
B_08:33	B_08:33	1
B_08:35	B_08:35	1
B_08:36	B_08:36	1
B_08:37	B_08:37	1
B_08:38	B_08:38	1
B_08:39	B_08:39	1
B_08:56	B_08:56	1
B_08:79	B_08:79	1
B_08:96	B_08:96	1
B_08:106	B_08:106	1
B_08:108	B_08:108	1
B_08:120	B_08:120	1
B_08:128	B_08:128	1
B_08:132	B_08:132	1
B_08:134	B_08:134	1
B_08:135	B_08:135	1
B_08:136	B_08:136	1
B_08:138	B_08:138	1
B_08:139	B_08:139	1
B_08:143	B_08:143	1
B_08:144	B_08:144	1
B_08:145	B_08:145	1
B_08:146	B_08:146	1
B_08:147	B_08:147	1
B_08:155	B_08:155	1
B_08:160	B_08:160	1
B_08:161	B_08:161	1
B_08:167	B_08:167	1
B_08:168	B_08:168	1
B_08:169	B_08:169	1
B_08:170	B_08:170	1
B_08:171	B_08:171	1
B_08:172	B_08:172	1
B_08:173	B_08:173	1
B_08:177	B_08:177	1
B_08:178	B_08:178	1
B_08:181	B_08:181	1
B_08:182	B_08:182	1
B_08:183	B_08:183	1
B_08:184	B_08:184	1
B_08:186	B_08:186	1
B_08:188	B_08:188	1
B_08:190	B_08:190	1
B_08:191	B_08:191	1
B_08:192	B_08:192	1
B_08:193	B_08:193	1
B_08:194	B_08:194	1
B_08:195	B_08:195	1
B_08:196	B_08:196	1
B_08:197	B_08:197	1
B_08:198	B_08:198	1
B_08:199	B_08:199	1
B_08:200	B_08:200	1
B_08:201	B_08:201	1
B_08:202	B_08:202	1
B_08:203	B_08:203	1
B_08:204	B_08:204	1
B_08:205	B_08:205	1
B_08:206	B_08:206	1
B_08:207	B_08:207	1
B_08:208	B_08:208	1
B_08:209	B_08:209	1
B_08:210	B_08:210	1
B_08:211	B_08:211	1
B_08:212	B_08:212	1
B_08:213	B_08:213	1
B_08:216	B_08:216	1
B_08:217	B_08:217	1
B_08:218	B_08:218	1
B_08:219	B_08:219	1
B_08:221	B_08:221	1
B_08:222	B_08:222	1
B_08:223	B_08:223	1
B_08:224	B_08:224	1
B_08:225	B_08:225	1
B_08:226	B_08:226	1
B_08:227	B_08:227	1
B_08:228	B_08:228	1
B_08:229	B_08:229	1
B_08:230	B_08:230	1
B_08:231	B_08:231	1
B_08:232	B_08:232	1
B_08:233	B_08:233	1
B_08:234	B_08:234	1
B_08:235	B_08:235	1
B_08:237	B_08:237	1
B_08:238	B_08:238	1
B_08:239	B_08:239	1
B_08:240	B_08:240	1
B_08:241	B_08:241	1
B_08:242	B_08:242	1
B_08:243	B_08:243	1
B_08:244	B_08:244	1
B_08:245	B_08:245	1
B_08:246	B_08:246	1
B_08:247	B_08:247	1
B_08:248	B_08:248	1
B_08:249	B_08:249	1
B_08:250	B_08:250	1
B_08:251	B_08:251	1
B_08:253	B_08:253	1
B_08:254	B_08:254	1
B_08:255	B_08:255	1
B_08:256	B_08:256	1
B_08:257	B_08:257	1
B_08:258	B_08:258	1
B_08:259	B_08:259	1
B_08:260	B_08:260	1
B_08:261	B_08:261	1
B_08:262	B_08:262	1
B_08:263	B_08:263	1
B_08:264	B_08:264	1
B_08:265	B_08:265	1
B_08:267	B_08:267	1
B_08:268	B_08:268	1
B_08:269	B_08:269	1
B_08:270	B_08:270	1
B_08:271	B_08:271	1
B_08:272	B_08:272	1
B_13:01	B_13:01	1
B_13:02	B_13:02	1
B_13:03	B_13:03	1
B_13:04	B_13:04	1
B_13:08	B_13:08	1
B_13:11	B_13:11	1
B_13:12	B_13:12	1
B_13:15	B_13:15	1
B_13:22	B_13:22	1
B_13:25	B_13:25	1
B_13:57	B_13:57	1
B_13:68	B_13:68	1
B_13:70	B_13:70	1
B_13:87	B_13:87	1
B_13:88	B_13:88	1
B_13:97	B_13:97	1
B_13:100	B_13:100	1
B_13:108	B_13:108	1
B_13:111	B_13:111	1
B_13:112	B_13:112	1
